13.16550, 0.37600
13.19626, 0.37846
13.21933, 0.37846
13.25778, 0.37353
13.28855, 0.36696
13.31931, 0.36204
13.35007, 0.36204
13.38083, 0.36204
13.41159, 0.36532
13.45773, 0.36861
13.48849, 0.36861
13.51797, 0.36751
13.55002, 0.36532
13.58078, 0.36532
13.61154, 0.36450
13.64230, 0.35957
13.67306, 0.35382
13.70382, 0.34725
13.73458, 0.34069
13.76534, 0.33740
13.79611, 0.33412
13.82687, 0.33247
13.86532, 0.33001
13.89608, 0.33329
13.92684, 0.33740
13.95760, 0.34069
13.98067, 0.34233
14.07296, 0.34561
14.10372, 0.34561
14.14217, 0.34890
14.18062, 0.35218
14.21138, 0.35218
14.24214, 0.35218
14.27290, 0.34972
14.30366, 0.34561
14.33443, 0.33904
14.36391, 0.33193
14.39595, 0.32672
14.42286, 0.32262
14.45747, 0.31933
14.48823, 0.31605
14.51899, 0.31605
14.54975, 0.31605
14.58052, 0.31359
14.61128, 0.30948
14.64204, 0.29839
14.67280, 0.28813
14.70356, 0.28238
14.72663, 0.27992
6.45918, 0.20028
6.49151, 0.18370
6.52385, 0.17265
6.64673, 0.18370
6.68553, 0.18923
6.70493, 0.19475
7.02829, 0.21685
7.04770, 0.22514
7.08650, 0.24724
7.11237, 0.26105
7.13824, 0.27210
7.16411, 0.28315
7.18998, 0.29972
7.24171, 0.33287
7.26112, 0.34945
7.31285, 0.39365
7.33226, 0.41022
7.35166, 0.42956
7.36459, 0.44890
7.46160, 0.57597
7.47454, 0.59254
7.48747, 0.61464
7.49394, 0.63122
7.52627, 0.69751
7.53274, 0.71685
7.60388, 0.76381
7.87551, 0.69751
7.88844, 0.68094
7.92724, 0.65331
7.94018, 0.63950
8.03072, 0.54834
8.04365, 0.53177
8.06306, 0.51243
8.07599, 0.49309
8.08892, 0.47652
8.62571, 0.48204
8.55457, 0.49033
8.63864, 0.47099
8.66451, 0.44890
8.68391, 0.43232
8.76152, 0.35221
8.78092, 0.33287
8.80032, 0.31906
9.18836, 0.19751
9.26597, 0.19751
9.55699, 0.20580
9.58286, 0.22238
11.16087, 0.68094
11.16087, 0.70856
11.16734, 0.74171
11.18027, 0.76657
11.18674, 0.80249
11.19321, 0.83287
11.19968, 0.85497
12.41552, 0.46823
14.03234, 0.34392
